region,product,price,predicted_demand
NE,ORA,3.43,56.9475069727726
NE,ORA,3.44,56.5220051380632
NE,ORA,3.45,56.100197954364
NE,ORA,3.46,55.68204277073
NE,ORA,3.47,55.2674975498962
NE,ORA,3.48,54.8565208577124
NE,ORA,3.49,54.449071852789
NE,ORA,3.5,54.0451102763503
NE,ORA,3.51,53.6445964422893
NE,ORA,3.52,53.2474912274201
NE,ORA,3.53,52.8537560619236
NE,ORA,3.54,52.4633529199818
NE,ORA,3.55,52.0762443105958
NE,ORA,3.56,51.6923932685854
NE,ORA,3.57,51.3117633457638
NE,ORA,3.58,50.9343186022851
NE,ORA,3.59,50.5600235981603
NE,ORA,3.6,50.1888433849377
NE,ORA,3.61,49.820743497545
NE,ORA,3.62,49.4556899462884
NE,ORA,3.63,49.0936492090057
NE,ORA,3.64,48.7345882233707
NE,ORA,3.65,48.3784743793447
NE,ORA,3.66,48.0252755117716
NE,ORA,3.67,47.6749598931149
NE,ORA,3.68,47.3274962263324
NE,ORA,3.69,46.9828536378856
NE,ORA,3.7,46.6410016708813
NE,ORA,3.71,46.3019102783426
NE,ORA,3.72,45.9655498166065
NE,ORA,3.73,45.6318910388445
NE,ORA,3.74,45.3009050887052
NE,ORA,3.75,44.9725634940748
NE,ORA,3.76,44.6468381609538
NE,ORA,3.77,44.3237013674476
NE,ORA,3.78,44.0031257578674
NE,ORA,3.79,43.6850843369406
NE,ORA,3.8,43.3695504641279
NE,ORA,3.81,43.0564978480435
NE,ORA,3.82,42.7459005409791
NE,ORA,3.83,42.4377329335262
NE,ORA,3.84,42.1319697492976
NE,ORA,3.85,41.8285860397439
NE,ORA,3.86,41.5275571790643
NE,ORA,3.87,41.2288588592091
NE,ORA,3.88,40.9324670849726
NE,ORA,3.89,40.6383581691738
NE,ORA,3.9,40.3465087279237
NE,ORA,3.91,40.056895675977
NE,ORA,3.92,39.7694962221672
NE,ORA,3.93,39.4842878649222
NE,ORA,3.94,39.20124838786
NE,ORA,3.95,38.9203558554624
NE,ORA,3.96,38.6415886088244
NE,ORA,3.97,38.3649252614794
NE,ORA,3.98,38.0903446952968
NE,ORA,3.99,37.8178260564526
NE,ORA,4,37.5473487514689
MA,ORA,1,1580.63082443366
MA,ORA,1.01,1549.34895077147
MA,ORA,1.02,1518.98261466354
MA,ORA,1.03,1489.49643441943
MA,ORA,1.04,1460.85672117313
MA,ORA,1.05,1433.03138261387
MA,ORA,1.06,1405.98983304413
MA,ORA,1.07,1379.70290929394
MA,ORA,1.08,1354.14279205978
MA,ORA,1.09,1329.28293227177
MA,ORA,1.1,1305.09798212504
MA,ORA,1.11,1281.56373044084
MA,ORA,1.12,1258.65704204933
MA,ORA,1.13,1236.35580091069
MA,ORA,1.14,1214.63885671336
MA,ORA,1.15,1193.48597470864
MA,ORA,1.16,1172.87778855924
MA,ORA,1.17,1152.79575599686
MA,ORA,1.18,1133.22211709893
MA,ORA,1.19,1114.13985500929
MA,ORA,1.2,1095.53265894057
MA,ORA,1.21,1077.38488930799
MA,ORA,1.22,1059.68154485548
MA,ORA,1.23,1042.40823164494
MA,ORA,1.24,1025.55113378902
MA,ORA,1.25,1009.09698581634
MA,ORA,1.26,993.033046565713
MA,ORA,1.27,977.347074513653
MA,ORA,1.28,962.027304445843
MA,ORA,1.29,947.062425389533
MA,ORA,1.3,932.441559729604
MA,ORA,1.31,918.154243436276
MA,ORA,1.32,904.190407337357
MA,ORA,1.33,890.540359372426
MA,ORA,1.34,877.194767770557
MA,ORA,1.35,864.144645097062
MA,ORA,1.36,851.381333118314
MA,ORA,1.37,838.896488437064
MA,ORA,1.38,826.682068853745
MA,ORA,1.39,814.730320412129
MA,ORA,1.4,803.033765090374
MA,ORA,1.41,791.585189100973
MA,ORA,1.42,780.377631765429
MA,ORA,1.43,769.404374931602
MA,ORA,1.44,758.658932903699
MA,ORA,1.45,748.135042856714
MA,ORA,1.46,737.82665570887
MA,ORA,1.47,727.727927427215
MA,ORA,1.48,717.833210743045
MA,ORA,1.49,708.137047255221
MA,ORA,1.5,698.634159900766
MA,ORA,1.51,689.319445773336
MA,ORA,1.52,680.187969271338
MA,ORA,1.53,671.23495555849
MA,ORA,1.54,662.455784320668
MA,ORA,1.55,653.845983803778
MA,ORA,1.56,645.401225118307
MA,ORA,1.57,637.11731679699
MA,ORA,1.58,628.990199592832
MA,ORA,1.59,621.015941505418
MA,ORA,1.6,613.190733024141
MA,ORA,1.61,605.510882577606
MA,ORA,1.62,597.972812179041
MA,ORA,1.63,590.573053258157
MA,ORA,1.64,583.308242670349
MA,ORA,1.65,576.175118874711
MA,ORA,1.66,569.170518272712
MA,ORA,1.67,562.29137169989
MA,ORA,1.68,555.534701063286
MA,ORA,1.69,548.897616117736
MA,ORA,1.7,542.377311374522
MA,ORA,1.71,535.971063136189
MA,ORA,1.72,529.676226651684
MA,ORA,1.73,523.490233386285
MA,ORA,1.74,517.410588401022
MA,ORA,1.75,511.434867836641
MA,ORA,1.76,505.560716497335
MA,ORA,1.77,499.785845529776
MA,ORA,1.78,494.10803019315
MA,ORA,1.79,488.525107716168
MA,ORA,1.8,483.034975237169
MA,ORA,1.81,477.635587823673
MA,ORA,1.82,472.324956567896
MA,ORA,1.83,467.101146754909
MA,ORA,1.84,461.962276100304
MA,ORA,1.85,456.906513054351
MA,ORA,1.86,451.932075169817
MA,ORA,1.87,447.037227530708
MA,ORA,1.88,442.220281239369
MA,ORA,1.89,437.479591959456
MA,ORA,1.9,432.813558512458
MA,ORA,1.91,428.220621525515
MA,ORA,1.92,423.699262128402
MA,ORA,1.93,419.248000697659
MA,ORA,1.94,414.865395645906
MA,ORA,1.95,410.550042254518
MA,ORA,1.96,406.30057154788
MA,ORA,1.97,402.115649207535
MA,ORA,1.98,397.993974524631
MA,ORA,1.99,393.934279389121
MA,ORA,2,389.935327314253
MA,ORA,2.01,385.995912494942
MA,ORA,2.02,382.114858898705
MA,ORA,2.03,378.29101938785
MA,ORA,2.04,374.523274871723
MA,ORA,2.05,370.810533487825
MA,ORA,2.06,367.151729810695
MA,ORA,2.07,363.54582408747
MA,ORA,2.08,359.991801499119
MA,ORA,2.09,356.488671446358
MA,ORA,2.1,353.035466859305
MA,ORA,2.11,349.631243529994
MA,ORA,2.12,346.275079466869
MA,ORA,2.13,342.966074270441
MA,ORA,2.14,339.703348529322
MA,ORA,2.15,336.48604323588
MA,ORA,2.16,333.313319220783
MA,ORA,2.17,330.18435660574
MA,ORA,2.18,327.098354273779
MA,ORA,2.19,324.054529356414
MA,ORA,2.2,321.052116737097
MA,ORA,2.21,318.090368570351
MA,ORA,2.22,315.168553816048
MA,ORA,2.23,312.285957788257
MA,ORA,2.24,309.44188171817
MA,ORA,2.25,306.63564233059
MA,ORA,2.26,303.866571433509
MA,ORA,2.27,301.134015520313
MA,ORA,2.28,298.437335384178
MA,ORA,2.29,295.775905744218
MA,ORA,2.3,293.149114882996
MA,ORA,2.31,290.556364294991
MA,ORA,2.32,287.997068345647
MA,ORA,2.33,285.470653940646
MA,ORA,2.34,282.976560205053
MA,ORA,2.35,280.514238171998
MA,ORA,2.36,278.083150480571
MA,ORA,2.37,275.68277108262
MA,ORA,2.38,273.312584958161
MA,ORA,2.39,270.972087839095
MA,ORA,2.4,268.660785940979
MA,ORA,2.41,266.378195702561
MA,ORA,2.42,264.123843532836
MA,ORA,2.43,261.89726556538
MA,ORA,2.44,259.698007419708
MA,ORA,2.45,257.525623969445
MA,ORA,2.46,255.379679117072
MA,ORA,2.47,253.259745575047
MA,ORA,2.48,251.165404653094
MA,ORA,2.49,249.096246051455
MA,ORA,2.5,247.051867659924
MA,ORA,2.51,245.031875362466
MA,ORA,2.52,243.035882847266
MA,ORA,2.53,241.063511422009
MA,ORA,2.54,239.114389834251
MA,ORA,2.55,237.188154096705
MA,ORA,2.56,235.284447317298
MA,ORA,2.57,233.40291953385
MA,ORA,2.58,231.543227553221
MA,ORA,2.59,229.705034794808
MA,ORA,2.6,227.888011138238
MA,ORA,2.61,226.091832775149
MA,ORA,2.62,224.316182064907
MA,ORA,2.63,222.560747394173
MA,ORA,2.64,220.825223040177
MA,ORA,2.65,219.109309037598
MA,ORA,2.66,217.412711048944
MA,ORA,2.67,215.735140238317
MA,ORA,2.68,214.076313148477
MA,ORA,2.69,212.435951581094
MA,ORA,2.7,210.813782480103
MA,ORA,2.71,209.209537818058
MA,ORA,2.72,207.622954485416
MA,ORA,2.73,206.053774182648
MA,ORA,2.74,204.501743315103
MA,ORA,2.75,202.966612890544
MA,ORA,2.76,201.448138419274
MA,ORA,2.77,199.946079816789
MA,ORA,2.78,198.46020130887
MA,ORA,2.79,196.990271339057
MA,ORA,2.8,195.536062478431
MA,ORA,2.81,194.097351337634
MA,ORA,2.82,192.673918481081
MA,ORA,2.83,191.265548343275
MA,ORA,2.84,189.872029147195
MA,ORA,2.85,188.493152824676
MA,ORA,2.86,187.128714938738
MA,ORA,2.87,185.778514607805
MA,ORA,2.88,184.442354431762
MA,ORA,2.89,183.120040419804
MA,ORA,2.9,181.811381920016
MA,ORA,2.91,180.516191550652
MA,ORA,2.92,179.234285133055
MA,ORA,2.93,177.965481626173
MA,ORA,2.94,176.709603062641
MA,ORA,2.95,175.466474486367
MA,ORA,2.96,174.235923891599
MA,ORA,2.97,173.017782163419
MA,ORA,2.98,171.811883019643
MA,ORA,2.99,170.618062954063
MA,ORA,3,169.436161181029
MA,ORA,3.01,168.266019581302
MA,ORA,3.02,167.107482649171
MA,ORA,3.03,165.960397440786
MA,ORA,3.04,164.824613523672
MA,ORA,3.05,163.699982927415
MA,ORA,3.06,162.58636009546
MA,ORA,3.07,161.483601838011
MA,ORA,3.08,160.391567286004
MA,ORA,3.09,159.310117846115
MA,ORA,3.1,158.239117156782
MA,ORA,3.11,157.178431045225
MA,ORA,3.12,156.127927485414
MA,ORA,3.13,155.087476556989
MA,ORA,3.14,154.056950405085
MA,ORA,3.15,153.036223201052
MA,ORA,3.16,152.025171104046
MA,ORA,3.17,151.02367222346
MA,ORA,3.18,150.031606582192
MA,ORA,3.19,149.048856080703
MA,ORA,3.2,148.075304461873
MA,ORA,3.21,147.110837276615
MA,ORA,3.22,146.155341850239
MA,ORA,3.23,145.208707249539
MA,ORA,3.24,144.270824250598
MA,ORA,3.25,143.341585307275
MA,ORA,3.26,142.420884520377
MA,ORA,3.27,141.508617607485
MA,ORA,3.28,140.604681873425
MA,ORA,3.29,139.708976181362
MA,ORA,3.3,138.821400924515
MA,ORA,3.31,137.941857998459
MA,ORA,3.32,137.070250774015
MA,ORA,3.33,136.206484070716
MA,ORA,3.34,135.35046413081
MA,ORA,3.35,134.502098593827
MA,ORA,3.36,133.661296471659
MA,ORA,3.37,132.827968124163
MA,ORA,3.38,132.002025235272
MA,ORA,3.39,131.183380789587
MA,ORA,3.4,130.371949049468
MA,ORA,3.41,129.567645532576
MA,ORA,3.42,128.770386989885
MA,ORA,3.43,127.980091384142
MA,ORA,3.44,127.196677868759
MA,ORA,3.45,126.420066767137
MA,ORA,3.46,125.650179552409
MA,ORA,3.47,124.886938827582
MA,ORA,3.48,124.130268306093
MA,ORA,3.49,123.380092792739
MA,ORA,3.5,122.636338164998
MA,ORA,3.51,121.898931354718
MA,ORA,3.52,121.167800330171
MA,ORA,3.53,120.442874078462
MA,ORA,3.54,119.724082588281
MA,ORA,3.55,119.011356833007
MA,ORA,3.56,118.304628754125
MA,ORA,3.57,117.603831244988
MA,ORA,3.58,116.90889813488
MA,ORA,3.59,116.219764173396
MA,ORA,3.6,115.53636501513
MA,ORA,3.61,114.858637204646
MA,ORA,3.62,114.186518161756
MA,ORA,3.63,113.519946167066
MA,ORA,3.64,112.858860347811
MA,ORA,3.65,112.203200663957
MA,ORA,3.66,111.552907894565
MA,ORA,3.67,110.90792362442
MA,ORA,3.68,110.268190230913
MA,ORA,3.69,109.633650871171
MA,ORA,3.7,109.004249469425
MA,ORA,3.71,108.379930704628
MA,ORA,3.72,107.760639998292
MA,ORA,3.73,107.146323502563
MA,ORA,3.74,106.536928088515
MA,ORA,3.75,105.93240133466
MA,ORA,3.76,105.33269151568
MA,ORA,3.77,104.737747591353
MA,ORA,3.78,104.147519195701
MA,ORA,3.79,103.561956626328
MA,ORA,3.8,102.981010833952
MA,ORA,3.81,102.404633412139
MA,ORA,3.82,101.832776587216
MA,ORA,3.83,101.265393208372
MA,ORA,3.84,100.702436737938
MA,ORA,3.85,100.143861241845
MA,ORA,3.86,99.5896213802522
MA,ORA,3.87,99.0396723983481
MA,ORA,3.88,98.4939701173139
MA,ORA,3.89,97.9524709254508
MA,ORA,3.9,97.4151317694671
MA,ORA,3.91,96.8819101459193
MA,ORA,3.92,96.3527640928076
MA,ORA,3.93,95.8276521813196
MA,ORA,3.94,95.3065335077213
MA,ORA,3.95,94.7893676853912
MA,ORA,3.96,94.2761148369953
MA,ORA,3.97,93.7667355867995
MA,ORA,3.98,93.2611910531178
MA,ORA,3.99,92.7594428408918
MA,ORA,4,92.2614530344006
SE,ORA,1,989.473154601663
SE,ORA,1.01,969.495996595782
SE,ORA,1.02,950.103517071098
SE,ORA,1.03,931.273120654068
SE,ORA,1.04,912.983293038786
SE,ORA,1.05,895.213539507772
SE,ORA,1.06,877.944327493418
SE,ORA,1.07,861.157032879386
SE,ORA,1.08,844.833889766231
SE,ORA,1.09,828.957943448172
SE,ORA,1.1,813.513006368539
SE,ORA,1.11,798.4836168402
SE,ORA,1.12,783.855000334349
SE,ORA,1.13,769.613033156647
SE,ORA,1.14,755.744208343917
SE,ORA,1.15,742.235603627604
SE,ORA,1.16,729.074851322069
SE,ORA,1.17,716.250110006695
SE,ORA,1.18,703.750037880688
SE,ORA,1.19,691.563767678621
SE,ORA,1.2,679.680883043082
SE,ORA,1.21,668.09139625852
SE,ORA,1.22,656.785727257377
SE,ORA,1.23,645.7546838161
SE,ORA,1.24,634.989442864591
SE,ORA,1.25,624.481532838099
SE,ORA,1.26,614.222817005658
SE,ORA,1.27,604.205477713779
SE,ORA,1.28,594.42200148843
SE,ORA,1.29,584.865164942282
SE,ORA,1.3,575.528021437857
SE,ORA,1.31,566.403888460593
SE,ORA,1.32,557.486335658969
SE,ORA,1.33,548.769173511713
SE,ORA,1.34,540.246442584801
SE,ORA,1.35,531.912403343422
SE,ORA,1.36,523.761526486389
SE,ORA,1.37,515.788483772593
SE,ORA,1.38,507.988139311097
SE,ORA,1.39,500.355541288259
SE,ORA,1.4,492.885914107018
SE,ORA,1.41,485.574650915036
SE,ORA,1.42,478.417306499866
SE,ORA,1.43,471.409590530684
SE,ORA,1.44,464.547361127401
SE,ORA,1.45,457.826618739159
SE,ORA,1.46,451.243500315304
SE,ORA,1.47,444.794273752992
SE,ORA,1.48,438.475332606509
SE,ORA,1.49,432.28319104431
SE,ORA,1.5,426.214479040607
SE,ORA,1.51,420.265937789122
SE,ORA,1.52,414.43441532735
SE,ORA,1.53,408.716862360356
SE,ORA,1.54,403.110328273792
SE,ORA,1.55,397.611957326372
SE,ORA,1.56,392.218985012662
SE,ORA,1.57,386.928734587503
SE,ORA,1.58,381.738613743942
SE,ORA,1.59,376.646111436943
SE,ORA,1.6,371.64879484563
SE,ORA,1.61,366.744306467192
SE,ORA,1.62,361.930361335971
SE,ORA,1.63,357.204744361607
SE,ORA,1.64,352.565307780452
SE,ORA,1.65,348.009968714775
SE,ORA,1.66,343.536706834577
SE,ORA,1.67,339.143562117131
SE,ORA,1.68,334.828632699579
SE,ORA,1.69,330.590072820221
SE,ORA,1.7,326.426090844323
SE,ORA,1.71,322.334947370498
SE,ORA,1.72,318.31495341393
SE,ORA,1.73,314.364468662898
SE,ORA,1.74,310.481899805232
SE,ORA,1.75,306.665698921526
SE,ORA,1.76,302.914361942066
SE,ORA,1.77,299.226427164618
SE,ORA,1.78,295.600473830337
SE,ORA,1.79,292.03512075521
SE,ORA,1.8,288.529025014571
SE,ORA,1.81,285.08088067836
SE,ORA,1.82,281.689417594872
SE,ORA,1.83,278.353400220924
SE,ORA,1.84,275.071626496388
SE,ORA,1.85,271.8429267612
SE,ORA,1.86,268.66616271302
SE,ORA,1.87,265.540226403796
SE,ORA,1.88,262.464039273604
SE,ORA,1.89,259.436551220161
SE,ORA,1.9,256.456739702538
SE,ORA,1.91,253.523608877638
SE,ORA,1.92,250.636188768059
SE,ORA,1.93,247.793534460081
SE,ORA,1.94,244.994725330497
SE,ORA,1.95,242.238864301138
SE,ORA,1.96,239.525077119954
SE,ORA,1.97,236.85251166757
SE,ORA,1.98,234.220337288299
SE,ORA,1.99,231.627744144628
SE,ORA,2,229.073942594238
SE,ORA,2.01,226.558162588669
SE,ORA,2.02,224.079653092768
SE,ORA,2.03,221.637681524108
SE,ORA,2.04,219.231533211596
SE,ORA,2.05,216.860510872524
SE,ORA,2.06,214.523934107339
SE,ORA,2.07,212.221138911467
SE,ORA,2.08,209.951477203518
SE,ORA,2.09,207.714316369263
SE,ORA,2.1,205.509038820765
SE,ORA,2.11,203.33504157011
SE,ORA,2.12,201.191735817177
SE,ORA,2.13,199.07854655092
SE,ORA,2.14,196.994912163669
SE,ORA,2.15,194.94028407795
SE,ORA,2.16,192.91412638538
SE,ORA,2.17,190.915915497176
SE,ORA,2.18,188.945139805865
SE,ORA,2.19,187.001299357781
SE,ORA,2.2,185.083905535957
SE,ORA,2.21,183.192480753041
SE,ORA,2.22,181.326558153872
SE,ORA,2.23,179.48568132737
SE,ORA,2.24,177.669404027409
SE,ORA,2.25,175.87728990236
SE,ORA,2.26,174.108912232984
SE,ORA,2.27,172.363853678394
SE,ORA,2.28,170.641706029801
SE,ORA,2.29,168.942069971771
SE,ORA,2.3,167.264554850723
SE,ORA,2.31,165.608778450442
SE,ORA,2.32,163.974366774339
SE,ORA,2.33,162.360953834243
SE,ORA,2.34,160.768181445496
SE,ORA,2.35,159.195699028141
SE,ORA,2.36,157.643163413994
SE,ORA,2.37,156.110238659398
SE,ORA,2.38,154.596595863477
SE,ORA,2.39,153.101912991703
SE,ORA,2.4,151.625874704593
SE,ORA,2.41,150.168172191374
SE,ORA,2.42,148.728503008452
SE,ORA,2.43,147.306570922522
SE,ORA,2.44,145.902085758166
SE,ORA,2.45,144.514763249805
SE,ORA,2.46,143.144324897847
SE,ORA,2.47,141.790497828908
SE,ORA,2.48,140.45301465997
SE,ORA,2.49,139.131613366347
SE,ORA,2.5,137.826037153347
SE,ORA,2.51,136.536034331497
SE,ORA,2.52,135.261358195236
SE,ORA,2.53,134.001766904953
SE,ORA,2.54,132.757023372267
SE,ORA,2.55,131.526895148456
SE,ORA,2.56,130.31115431593
SE,ORA,2.57,129.109577382645
SE,ORA,2.58,127.921945179393
SE,ORA,2.59,126.748042759843
SE,ORA,2.6,125.587659303286
SE,ORA,2.61,124.440588019971
SE,ORA,2.62,123.30662605897
SE,ORA,2.63,122.185574418491
SE,ORA,2.64,121.077237858564
SE,ORA,2.65,119.981424816028
